year,areakm,municipality,geocode_ibge,state
2021,388.7862423567088,Santa Filomena do Maranhão,2109759,Maranhão
2022,393.24019746704477,Santa Filomena do Maranhão,2109759,Maranhão
2000,54.276505265071414,Santa Quitéria do Maranhão,2110104,Maranhão
2001,60.891815599190785,Santa Quitéria do Maranhão,2110104,Maranhão
2002,67.50712593331016,Santa Quitéria do Maranhão,2110104,Maranhão
2003,77.38425644199467,Santa Quitéria do Maranhão,2110104,Maranhão
2004,87.26138695067917,Santa Quitéria do Maranhão,2110104,Maranhão
2005,103.00717578664447,Santa Quitéria do Maranhão,2110104,Maranhão
2006,118.75296462260977,Santa Quitéria do Maranhão,2110104,Maranhão
2007,137.34381585365497,Santa Quitéria do Maranhão,2110104,Maranhão
2008,155.93466708470018,Santa Quitéria do Maranhão,2110104,Maranhão
2009,234.92225240345527,Santa Quitéria do Maranhão,2110104,Maranhão
2010,313.90983772221034,Santa Quitéria do Maranhão,2110104,Maranhão
2011,335.7978857242534,Santa Quitéria do Maranhão,2110104,Maranhão
2012,357.6859337262964,Santa Quitéria do Maranhão,2110104,Maranhão
2013,362.4215160909097,Santa Quitéria do Maranhão,2110104,Maranhão
2014,380.1129872870898,Santa Quitéria do Maranhão,2110104,Maranhão
2015,387.0294192185984,Santa Quitéria do Maranhão,2110104,Maranhão
2016,390.11589932273455,Santa Quitéria do Maranhão,2110104,Maranhão
2017,400.48965895326774,Santa Quitéria do Maranhão,2110104,Maranhão
2018,422.04251772421196,Santa Quitéria do Maranhão,2110104,Maranhão
2019,423.7599325415473,Santa Quitéria do Maranhão,2110104,Maranhão
2020,426.0355245539684,Santa Quitéria do Maranhão,2110104,Maranhão
2021,435.77353401886273,Santa Quitéria do Maranhão,2110104,Maranhão
2022,441.3871621407211,Santa Quitéria do Maranhão,2110104,Maranhão
2000,10.736390153736279,Santa Rita,2110203,Maranhão
2001,10.892243654053756,Santa Rita,2110203,Maranhão
2002,11.048097154371233,Santa Rita,2110203,Maranhão
2003,11.775363502542513,Santa Rita,2110203,Maranhão
2004,12.502629850713793,Santa Rita,2110203,Maranhão
2005,13.68762839796707,Santa Rita,2110203,Maranhão
2006,14.872626945220345,Santa Rita,2110203,Maranhão
2007,18.136242411951283,Santa Rita,2110203,Maranhão
2008,21.399857878682223,Santa Rita,2110203,Maranhão
2009,22.563226916782025,Santa Rita,2110203,Maranhão
2010,23.726595954881827,Santa Rita,2110203,Maranhão
2011,23.89530387555879,Santa Rita,2110203,Maranhão
2012,24.06401179623575,Santa Rita,2110203,Maranhão
2013,24.536759701466803,Santa Rita,2110203,Maranhão
2014,25.12591174224414,Santa Rita,2110203,Maranhão
2015,25.21185226445766,Santa Rita,2110203,Maranhão
2016,25.23513909727435,Santa Rita,2110203,Maranhão
2017,25.387134317633,Santa Rita,2110203,Maranhão
2018,25.781139052571394,Santa Rita,2110203,Maranhão
2019,26.14639014636378,Santa Rita,2110203,Maranhão
2020,28.333314794846203,Santa Rita,2110203,Maranhão
2021,29.133651734711478,Santa Rita,2110203,Maranhão
2022,30.021708379230752,Santa Rita,2110203,Maranhão
2000,84.46684769605491,Santana do Maranhão,2110237,Maranhão
2001,89.43164113058565,Santana do Maranhão,2110237,Maranhão
2002,94.39643456511638,Santana do Maranhão,2110237,Maranhão
2003,105.06706822307586,Santana do Maranhão,2110237,Maranhão
2004,115.73770188103535,Santana do Maranhão,2110237,Maranhão
2005,134.99716971141177,Santana do Maranhão,2110237,Maranhão
2006,154.2566375417882,Santana do Maranhão,2110237,Maranhão
2007,168.99171285719834,Santana do Maranhão,2110237,Maranhão
2008,183.72678817260848,Santana do Maranhão,2110237,Maranhão
2009,195.63326446377332,Santana do Maranhão,2110237,Maranhão
2010,207.53974075493815,Santana do Maranhão,2110237,Maranhão
2011,221.06964052201167,Santana do Maranhão,2110237,Maranhão
2012,234.59954028908518,Santana do Maranhão,2110237,Maranhão
2013,238.80684993048274,Santana do Maranhão,2110237,Maranhão
2014,244.57842231372007,Santana do Maranhão,2110237,Maranhão
2015,246.36703393849342,Santana do Maranhão,2110237,Maranhão
2016,248.90940374143892,Santana do Maranhão,2110237,Maranhão
2017,252.2332768817066,Santana do Maranhão,2110237,Maranhão
2018,258.085690663361,Santana do Maranhão,2110237,Maranhão
2019,260.9340708420118,Santana do Maranhão,2110237,Maranhão
2020,264.37884763498585,Santana do Maranhão,2110237,Maranhão
2021,267.71828113656386,Santana do Maranhão,2110237,Maranhão
2022,271.58577746535343,Santana do Maranhão,2110237,Maranhão
2000,17.51296841657226,Santo Amaro do Maranhão,2110278,Maranhão
2001,18.821465489336724,Santo Amaro do Maranhão,2110278,Maranhão
2002,20.12996256210119,Santo Amaro do Maranhão,2110278,Maranhão
2003,23.40174668752543,Santo Amaro do Maranhão,2110278,Maranhão
2004,26.67353081294967,Santo Amaro do Maranhão,2110278,Maranhão
2005,32.92166535690245,Santo Amaro do Maranhão,2110278,Maranhão
2006,39.16979990085523,Santo Amaro do Maranhão,2110278,Maranhão
2007,42.69573518602468,Santo Amaro do Maranhão,2110278,Maranhão
2008,46.22167047119412,Santo Amaro do Maranhão,2110278,Maranhão
2009,49.702246119631056,Santo Amaro do Maranhão,2110278,Maranhão
2010,53.18282176806799,Santo Amaro do Maranhão,2110278,Maranhão
2011,56.34935680612587,Santo Amaro do Maranhão,2110278,Maranhão
2012,59.51589184418375,Santo Amaro do Maranhão,2110278,Maranhão
2013,60.10231038013323,Santo Amaro do Maranhão,2110278,Maranhão
2014,66.98284287112904,Santo Amaro do Maranhão,2110278,Maranhão
2015,68.14716575517578,Santo Amaro do Maranhão,2110278,Maranhão
2016,68.93121455854148,Santo Amaro do Maranhão,2110278,Maranhão
2017,71.10439982221045,Santo Amaro do Maranhão,2110278,Maranhão
2018,75.26272080473677,Santo Amaro do Maranhão,2110278,Maranhão
2019,77.68329952576156,Santo Amaro do Maranhão,2110278,Maranhão
2020,79.2363404547742,Santo Amaro do Maranhão,2110278,Maranhão
2021,80.4261753147943,Santo Amaro do Maranhão,2110278,Maranhão
2022,83.83313823298728,Santo Amaro do Maranhão,2110278,Maranhão
2000,591.0745560540253,Santo Antônio dos Lopes,2110302,Maranhão
2001,593.4975419982972,Santo Antônio dos Lopes,2110302,Maranhão
2002,595.920527942569,Santo Antônio dos Lopes,2110302,Maranhão
2003,612.5846169731136,Santo Antônio dos Lopes,2110302,Maranhão
2004,629.2487060036582,Santo Antônio dos Lopes,2110302,Maranhão
2005,634.2460390411029,Santo Antônio dos Lopes,2110302,Maranhão
2006,639.2433720785476,Santo Antônio dos Lopes,2110302,Maranhão
2007,644.7131070852912,Santo Antônio dos Lopes,2110302,Maranhão
2008,650.1828420920348,Santo Antônio dos Lopes,2110302,Maranhão
2009,652.8151534482984,Santo Antônio dos Lopes,2110302,Maranhão
2010,655.447464804562,Santo Antônio dos Lopes,2110302,Maranhão
2011,656.5867119760462,Santo Antônio dos Lopes,2110302,Maranhão
2012,657.7259591475305,Santo Antônio dos Lopes,2110302,Maranhão
2013,657.7259591475305,Santo Antônio dos Lopes,2110302,Maranhão
2014,657.7259591475305,Santo Antônio dos Lopes,2110302,Maranhão
2015,658.4395197637284,Santo Antônio dos Lopes,2110302,Maranhão
2016,659.5757022972202,Santo Antônio dos Lopes,2110302,Maranhão
2017,660.2761562082987,Santo Antônio dos Lopes,2110302,Maranhão
2018,660.9344320399383,Santo Antônio dos Lopes,2110302,Maranhão
2019,662.5594379141571,Santo Antônio dos Lopes,2110302,Maranhão
2020,663.113611258461,Santo Antônio dos Lopes,2110302,Maranhão
2021,665.3646073377533,Santo Antônio dos Lopes,2110302,Maranhão
2022,668.9544528747815,Santo Antônio dos Lopes,2110302,Maranhão
2000,76.96891427210223,Senador Alexandre Costa,2111748,Maranhão
2001,84.67623034788316,Senador Alexandre Costa,2111748,Maranhão
2002,92.3835464236641,Senador Alexandre Costa,2111748,Maranhão
2003,108.012011559071,Senador Alexandre Costa,2111748,Maranhão
2004,123.64047669447791,Senador Alexandre Costa,2111748,Maranhão
2005,139.46101680719724,Senador Alexandre Costa,2111748,Maranhão
2006,155.28155691991657,Senador Alexandre Costa,2111748,Maranhão
2007,169.50388390014152,Senador Alexandre Costa,2111748,Maranhão
2008,183.72621088036647,Senador Alexandre Costa,2111748,Maranhão
2009,194.07132412381372,Senador Alexandre Costa,2111748,Maranhão
2010,204.41643736726098,Senador Alexandre Costa,2111748,Maranhão
2011,212.25542035027814,Senador Alexandre Costa,2111748,Maranhão
2012,220.0944033332953,Senador Alexandre Costa,2111748,Maranhão
2013,226.66245028825043,Senador Alexandre Costa,2111748,Maranhão
2014,235.43800685043678,Senador Alexandre Costa,2111748,Maranhão
2015,241.30612969309672,Senador Alexandre Costa,2111748,Maranhão
2016,245.64487268299058,Senador Alexandre Costa,2111748,Maranhão
2017,252.04288426306593,Senador Alexandre Costa,2111748,Maranhão
2018,264.1507065043907,Senador Alexandre Costa,2111748,Maranhão
2019,270.62937236094507,Senador Alexandre Costa,2111748,Maranhão
2020,280.47743787074353,Senador Alexandre Costa,2111748,Maranhão
2021,293.18181039388475,Senador Alexandre Costa,2111748,Maranhão
2022,297.77390770741493,Senador Alexandre Costa,2111748,Maranhão
2000,237.9826332173926,Senador La Rocque,2111763,Maranhão
2001,237.9826332173926,Senador La Rocque,2111763,Maranhão
2002,237.9826332173926,Senador La Rocque,2111763,Maranhão
2003,239.49831280953043,Senador La Rocque,2111763,Maranhão
2004,241.01399240166828,Senador La Rocque,2111763,Maranhão
2005,248.28673228256602,Senador La Rocque,2111763,Maranhão
2006,255.55947216346377,Senador La Rocque,2111763,Maranhão
2007,270.7718279051733,Senador La Rocque,2111763,Maranhão
2008,285.98418364688285,Senador La Rocque,2111763,Maranhão
2009,288.65388539312585,Senador La Rocque,2111763,Maranhão
2010,291.32358713936884,Senador La Rocque,2111763,Maranhão
2011,293.0287394961252,Senador La Rocque,2111763,Maranhão
2012,294.7338918528815,Senador La Rocque,2111763,Maranhão
2013,295.6695838842629,Senador La Rocque,2111763,Maranhão
2014,297.3110389600005,Senador La Rocque,2111763,Maranhão
2015,298.62934764140965,Senador La Rocque,2111763,Maranhão
2016,299.47775927875296,Senador La Rocque,2111763,Maranhão
2017,299.90423197029065,Senador La Rocque,2111763,Maranhão
2018,300.1286330005765,Senador La Rocque,2111763,Maranhão
2019,300.9192528052842,Senador La Rocque,2111763,Maranhão
2020,301.4773503962626,Senador La Rocque,2111763,Maranhão
2021,301.963552919877,Senador La Rocque,2111763,Maranhão
2022,302.9693802511993,Senador La Rocque,2111763,Maranhão
2000,68.4473530324665,Sucupira do Norte,2111904,Maranhão
2001,74.96823244479921,Sucupira do Norte,2111904,Maranhão
2002,81.48911185713195,Sucupira do Norte,2111904,Maranhão
2003,87.76253192494924,Sucupira do Norte,2111904,Maranhão
2004,94.03595199276654,Sucupira do Norte,2111904,Maranhão
2005,105.10169973386644,Sucupira do Norte,2111904,Maranhão
2006,116.16744747496634,Sucupira do Norte,2111904,Maranhão
2007,130.24886028669755,Sucupira do Norte,2111904,Maranhão
2008,144.33027309842876,Sucupira do Norte,2111904,Maranhão
2009,152.07607055521103,Sucupira do Norte,2111904,Maranhão
2010,159.8218680119933,Sucupira do Norte,2111904,Maranhão
2011,161.7798497968552,Sucupira do Norte,2111904,Maranhão
2012,163.73783158171707,Sucupira do Norte,2111904,Maranhão
2013,170.4470948705011,Sucupira do Norte,2111904,Maranhão
2014,185.42554980191866,Sucupira do Norte,2111904,Maranhão
2015,197.34983149791705,Sucupira do Norte,2111904,Maranhão
2016,213.4081555145687,Sucupira do Norte,2111904,Maranhão
2017,227.8411405889187,Sucupira do Norte,2111904,Maranhão
2018,237.33208674401047,Sucupira do Norte,2111904,Maranhão
2019,248.9312011245032,Sucupira do Norte,2111904,Maranhão
2020,262.76606520944443,Sucupira do Norte,2111904,Maranhão
2021,288.60749669319296,Sucupira do Norte,2111904,Maranhão
2022,311.73316449030847,Sucupira do Norte,2111904,Maranhão
2000,36.649164362366314,Sucupira do Riachão,2111953,Maranhão
2001,40.674958245883246,Sucupira do Riachão,2111953,Maranhão
2002,44.70075212940018,Sucupira do Riachão,2111953,Maranhão
2003,50.97522132525485,Sucupira do Riachão,2111953,Maranhão
2004,57.249690521109514,Sucupira do Riachão,2111953,Maranhão
2005,62.38049743983875,Sucupira do Riachão,2111953,Maranhão
2006,67.51130435856798,Sucupira do Riachão,2111953,Maranhão
2007,73.21163382481342,Sucupira do Riachão,2111953,Maranhão
2008,78.91196329105885,Sucupira do Riachão,2111953,Maranhão
2009,81.54779270960151,Sucupira do Riachão,2111953,Maranhão
2010,84.18362212814417,Sucupira do Riachão,2111953,Maranhão
2011,85.1270441131421,Sucupira do Riachão,2111953,Maranhão
2012,86.07046609814005,Sucupira do Riachão,2111953,Maranhão
2013,88.8757152852287,Sucupira do Riachão,2111953,Maranhão
2014,92.43035625151045,Sucupira do Riachão,2111953,Maranhão
2015,95.1686670791283,Sucupira do Riachão,2111953,Maranhão
2016,96.99267636397687,Sucupira do Riachão,2111953,Maranhão
2017,99.66811870173495,Sucupira do Riachão,2111953,Maranhão
2018,110.68335453480665,Sucupira do Riachão,2111953,Maranhão
2019,114.83383832444193,Sucupira do Riachão,2111953,Maranhão
2020,122.93638938160223,Sucupira do Riachão,2111953,Maranhão
2021,127.16618038048344,Sucupira do Riachão,2111953,Maranhão
2022,134.18769786767896,Sucupira do Riachão,2111953,Maranhão
2000,16.976996083662282,São Benedito do Rio Preto,2110401,Maranhão
2001,21.428447301632705,São Benedito do Rio Preto,2110401,Maranhão
2002,25.879898519603127,São Benedito do Rio Preto,2110401,Maranhão
2003,32.46697433851282,São Benedito do Rio Preto,2110401,Maranhão
2004,39.05405015742251,São Benedito do Rio Preto,2110401,Maranhão
2005,46.19741291096503,São Benedito do Rio Preto,2110401,Maranhão
2006,53.34077566450755,São Benedito do Rio Preto,2110401,Maranhão
2007,61.89771838659473,São Benedito do Rio Preto,2110401,Maranhão
2008,70.45466110868192,São Benedito do Rio Preto,2110401,Maranhão
2009,79.08850923457172,São Benedito do Rio Preto,2110401,Maranhão
2010,87.72235736046153,São Benedito do Rio Preto,2110401,Maranhão
2011,99.90080906756623,São Benedito do Rio Preto,2110401,Maranhão
2012,112.07926077467093,São Benedito do Rio Preto,2110401,Maranhão
2013,112.57686061381831,São Benedito do Rio Preto,2110401,Maranhão
2014,121.9314393644451,São Benedito do Rio Preto,2110401,Maranhão
2015,124.83312448159046,São Benedito do Rio Preto,2110401,Maranhão
2016,129.01314371740457,São Benedito do Rio Preto,2110401,Maranhão
2017,135.0032474894802,São Benedito do Rio Preto,2110401,Maranhão
2018,145.0301710437987,São Benedito do Rio Preto,2110401,Maranhão
2019,158.69058122955843,São Benedito do Rio Preto,2110401,Maranhão
2020,167.3060443073921,São Benedito do Rio Preto,2110401,Maranhão
2021,180.23165005488963,São Benedito do Rio Preto,2110401,Maranhão
2022,199.6850984729359,São Benedito do Rio Preto,2110401,Maranhão
2000,102.64601852246929,São Bernardo,2110609,Maranhão
2001,113.22307658605078,São Bernardo,2110609,Maranhão
2002,123.80013464963227,São Bernardo,2110609,Maranhão
2003,141.3545428310407,São Bernardo,2110609,Maranhão
2004,158.90895101244914,São Bernardo,2110609,Maranhão
2005,181.49777809379643,São Bernardo,2110609,Maranhão
2006,204.08660517514372,São Bernardo,2110609,Maranhão
2007,217.08291548247462,São Bernardo,2110609,Maranhão
2008,230.0792257898055,São Bernardo,2110609,Maranhão
2009,237.69243735712126,São Bernardo,2110609,Maranhão
2010,245.30564892443704,São Bernardo,2110609,Maranhão
2011,254.99415749349586,São Bernardo,2110609,Maranhão
2012,264.6826660625547,São Bernardo,2110609,Maranhão
2013,288.1968732543817,São Bernardo,2110609,Maranhão
2014,294.43970216887516,São Bernardo,2110609,Maranhão
2015,297.32906405956663,São Bernardo,2110609,Maranhão
2016,303.45776371095644,São Bernardo,2110609,Maranhão
2017,306.31356555215314,São Bernardo,2110609,Maranhão
2018,316.3718510885046,São Bernardo,2110609,Maranhão
2019,322.2664103950505,São Bernardo,2110609,Maranhão
2020,329.14564689485104,São Bernardo,2110609,Maranhão
2021,335.7922949483453,São Bernardo,2110609,Maranhão
2022,341.4157967461842,São Bernardo,2110609,Maranhão
2000,172.22009065479932,São Domingos do Azeitão,2110658,Maranhão
2001,196.5369157619674,São Domingos do Azeitão,2110658,Maranhão
2002,220.8537408691355,São Domingos do Azeitão,2110658,Maranhão
2003,239.73677172736902,São Domingos do Azeitão,2110658,Maranhão
2004,258.61980258560254,São Domingos do Azeitão,2110658,Maranhão
2005,266.09065273481275,São Domingos do Azeitão,2110658,Maranhão
2006,273.56150288402296,São Domingos do Azeitão,2110658,Maranhão
2007,277.9511201334161,São Domingos do Azeitão,2110658,Maranhão
2008,282.34073738280927,São Domingos do Azeitão,2110658,Maranhão
2009,285.50316832659786,São Domingos do Azeitão,2110658,Maranhão
2010,288.66559927038645,São Domingos do Azeitão,2110658,Maranhão
2011,295.64869980930223,São Domingos do Azeitão,2110658,Maranhão
2012,302.631800348218,São Domingos do Azeitão,2110658,Maranhão
2013,317.69405953521385,São Domingos do Azeitão,2110658,Maranhão
2014,327.03627681051387,São Domingos do Azeitão,2110658,Maranhão
2015,337.53219287035205,São Domingos do Azeitão,2110658,Maranhão
2016,345.8835877625634,São Domingos do Azeitão,2110658,Maranhão
2017,360.50297142254,São Domingos do Azeitão,2110658,Maranhão
2018,364.534543582753,São Domingos do Azeitão,2110658,Maranhão
2019,369.3209493459625,São Domingos do Azeitão,2110658,Maranhão
2020,379.79170657054226,São Domingos do Azeitão,2110658,Maranhão
2021,390.7016998478638,São Domingos do Azeitão,2110658,Maranhão
2022,397.97170768710464,São Domingos do Azeitão,2110658,Maranhão
2000,474.38404135759754,São Domingos do Maranhão,2110708,Maranhão
2001,509.41072116893423,São Domingos do Maranhão,2110708,Maranhão
2002,544.4374009802709,São Domingos do Maranhão,2110708,Maranhão
2003,598.2571080195139,São Domingos do Maranhão,2110708,Maranhão
2004,652.0768150587569,São Domingos do Maranhão,2110708,Maranhão
2005,681.845482898466,São Domingos do Maranhão,2110708,Maranhão
2006,711.6141507381751,São Domingos do Maranhão,2110708,Maranhão
2007,751.3291545382245,São Domingos do Maranhão,2110708,Maranhão
2008,791.044158338274,São Domingos do Maranhão,2110708,Maranhão
2009,806.1211606637495,São Domingos do Maranhão,2110708,Maranhão
2010,821.198162989225,São Domingos do Maranhão,2110708,Maranhão
2011,835.9320400959177,São Domingos do Maranhão,2110708,Maranhão
2012,850.6659172026104,São Domingos do Maranhão,2110708,Maranhão
2013,867.2718580543739,São Domingos do Maranhão,2110708,Maranhão
2014,880.111706595459,São Domingos do Maranhão,2110708,Maranhão
2015,892.4393112695833,São Domingos do Maranhão,2110708,Maranhão
